Term Code,College Code,Department Code,CRN,Campus Code,Subject Code,Course Number,Section Number,Section Title,Instructor 1 ID,Instructor 1 First Name,Instructor 1 Last Name,Question Number,Question,Mean,Median,Standard Deviation,Department Mean,Department Median,Similar College Mean,Similar College Median,College Mean,College Median,Percent Rank - Department,Percent Rank - College,Responses,Percent #1,Percent #2,Percent #3,Percent #4,Percent #5,ZScore - College,ZScore - College Similar Sections,Course Level,Section Size
201720,EN,EN00,33535,N,ENGR,1510,901,"Water, H2O & WaTER Intro.",112113508,David,Sabatini,5,The instructor related course material to professional practice and/or research.,5,5,0,4.18807,5,4.28105,5,4.28105,5,100,100,5,0,0,0,0,100,0.73171,0.73171,All,All
201720,EN,EN00,33535,N,ENGR,1510,901,"Water, H2O & WaTER Intro.",112113508,David,Sabatini,6,The way in which the course was taught helped me develop analysis and design abilities.,4.4,5,0.54772,3.68197,4,4.01325,4,4.01325,4,70.588,55.205,5,0,0,0,60,40,0.32956,0.32956,All,All
201720,EN,EN00,33535,N,ENGR,1510,901,"Water, H2O & WaTER Intro.",112113508,David,Sabatini,10,"In general, the instructor taught this course effectively.",4.6,5,0.54772,3.96682,4,4.1441,5,4.1441,5,62.745,62.461,5,0,0,0,40,60,0.40675,0.40675,All,All
201720,EN,EN00,33535,N,ENGR,1510,901,"Water, H2O & WaTER Intro.",112887816,Jim,Chamberlain,2,The instructor was well-organized and made adequate preparation for class.,4.6,5,0.89443,4.13356,5,4.24749,5,4.24749,5,60.784,59.306,5,0,0,20,0,80,0.34333,0.34333,All,All
201720,EN,EN00,33535,N,ENGR,1510,901,"Water, H2O & WaTER Intro.",112887816,Jim,Chamberlain,3,Class time was well used and contributed to my learning of the material.,4.6,5,0.89443,3.82818,4,4.05369,4,4.05369,4,82.353,66.877,5,0,0,20,0,80,0.47206,0.47206,All,All
201720,EN,EN00,33535,N,ENGR,1510,901,"Water, H2O & WaTER Intro.",112887816,Jim,Chamberlain,5,The instructor related course material to professional practice and/or research.,5,5,0,4.18807,5,4.28105,5,4.28105,5,100,100,5,0,0,0,0,100,0.73171,0.73171,All,All
201720,EN,EN00,33535,N,ENGR,1510,901,"Water, H2O & WaTER Intro.",112887816,Jim,Chamberlain,6,The way in which the course was taught helped me develop analysis and design abilities.,4.6,5,0.54772,3.68197,4,4.01325,4,4.01325,4,88.235,71.924,5,0,0,0,40,60,0.49999,0.49999,All,All
201720,EN,EN00,33535,N,ENGR,1510,901,"Water, H2O & WaTER Intro.",112887816,Jim,Chamberlain,10,"In general, the instructor taught this course effectively.",4.8,5,0.44721,3.96682,4,4.1441,5,4.1441,5,86.275,80.442,5,0,0,0,20,80,0.58519,0.58519,All,All
201720,EN,EN00,35712,N,ENGR,2002,003,Professional Development,112120861,Chad,Davis,2,The instructor was well-organized and made adequate preparation for class.,4.5,5,0.69884,4.13356,5,4.24749,5,4.24749,5,50.98,52.997,44,0,0,11.36364,27.27273,61.36364,0.24593,0.24593,All,All
201720,EN,EN00,35712,N,ENGR,2002,003,Professional Development,112120861,Chad,Davis,3,Class time was well used and contributed to my learning of the material.,3.93182,4,0.89955,3.82818,4,4.05369,4,4.05369,4,31.373,27.129,44,0,6.81818,22.72727,40.90909,29.54545,-0.10531,-0.10531,All,All
201720,EN,EN00,35712,N,ENGR,2002,003,Professional Development,112120861,Chad,Davis,5,The instructor related course material to professional practice and/or research.,4.59091,5,0.69276,4.18807,5,4.28105,5,4.28105,5,60.784,54.574,44,0,2.27273,4.54545,25,68.18182,0.31536,0.31536,All,All
201720,EN,EN00,35712,N,ENGR,2002,003,Professional Development,112120861,Chad,Davis,6,The way in which the course was taught helped me develop analysis and design abilities.,3.84091,4,1.14004,3.68197,4,4.01325,4,4.01325,4,39.216,25.552,44,4.54545,4.54545,31.81818,20.45455,38.63636,-0.14686,-0.14686,All,All
201720,EN,EN00,35712,N,ENGR,2002,003,Professional Development,112120861,Chad,Davis,10,"In general, the instructor taught this course effectively.",4.40909,4.5,0.65833,3.96682,4,4.1441,5,4.1441,5,47.059,47.634,44,0,0,9.09091,40.90909,50,0.23642,0.23642,All,All
201720,EN,EN00,35713,N,ENGR,2002,004,Professional Development,112281778,Laura,Wesson,2,The instructor was well-organized and made adequate preparation for class.,4.16129,5,1.18594,4.13356,5,4.24749,5,4.24749,5,31.373,30.599,31,6.45161,6.45161,3.22581,32.25806,51.6129,-0.08395,-0.08395,All,All
201720,EN,EN00,35713,N,ENGR,2002,004,Professional Development,112281778,Laura,Wesson,3,Class time was well used and contributed to my learning of the material.,3.67742,4,1.22167,3.82818,4,4.05369,4,4.05369,4,25.49,16.719,31,6.45161,9.67742,25.80645,25.80645,32.25806,-0.32513,-0.32513,All,All
201720,EN,EN00,35713,N,ENGR,2002,004,Professional Development,112281778,Laura,Wesson,5,The instructor related course material to professional practice and/or research.,4.32258,5,1.07663,4.18807,5,4.28105,5,4.28105,5,43.137,34.069,31,6.45161,0,6.45161,29.03226,58.06452,0.04227,0.04227,All,All
201720,EN,EN00,35713,N,ENGR,2002,004,Professional Development,112281778,Laura,Wesson,6,The way in which the course was taught helped me develop analysis and design abilities.,3.35484,4,1.33037,3.68197,4,4.01325,4,4.01325,4,19.608,10.41,31,9.67742,19.35484,22.58065,22.58065,25.80645,-0.56106,-0.56106,All,All
201720,EN,EN00,35713,N,ENGR,2002,004,Professional Development,112281778,Laura,Wesson,10,"In general, the instructor taught this course effectively.",3.83333,4,1.11675,3.96682,4,4.1441,5,4.1441,5,29.412,20.82,30,6.66667,3.33333,20,40,30,-0.27727,-0.27727,All,All
201720,EN,EN00,37832,N,ENGR,2002,009,Professional Development,112214450,Nils,Gransberg,2,The instructor was well-organized and made adequate preparation for class.,4.64706,5,0.49259,4.13356,5,4.24749,5,4.24749,5,64.706,62.461,17,0,0,0,35.29412,64.70588,0.38916,0.38916,All,All
201720,EN,EN00,37832,N,ENGR,2002,009,Professional Development,112214450,Nils,Gransberg,3,Class time was well used and contributed to my learning of the material.,4.35294,5,0.93148,3.82818,4,4.05369,4,4.05369,4,62.745,49.211,17,0,5.88235,11.76471,23.52941,58.82353,0.25858,0.25858,All,All
201720,EN,EN00,37832,N,ENGR,2002,009,Professional Development,112214450,Nils,Gransberg,5,The instructor related course material to professional practice and/or research.,4.58824,5,1.00367,4.18807,5,4.28105,5,4.28105,5,58.824,54.259,17,5.88235,0,0,17.64706,76.47059,0.31264,0.31264,All,All
201720,EN,EN00,37832,N,ENGR,2002,009,Professional Development,112214450,Nils,Gransberg,6,The way in which the course was taught helped me develop analysis and design abilities.,4.29412,5,1.15999,3.68197,4,4.01325,4,4.01325,4,64.706,47.95,17,5.88235,5.88235,0,29.41176,58.82353,0.23934,0.23934,All,All
201720,EN,EN00,37832,N,ENGR,2002,009,Professional Development,112214450,Nils,Gransberg,10,"In general, the instructor taught this course effectively.",4.82353,5,0.39295,3.96682,4,4.1441,5,4.1441,5,90.196,81.073,17,0,0,0,17.64706,82.35294,0.60618,0.60618,All,All
201720,EN,EN00,37591,N,ENGR,2002,025,Professional Development,112115442,Theresa,Marks,2,The instructor was well-organized and made adequate preparation for class.,5,5,0,4.13356,5,4.24749,5,4.24749,5,100,100,5,0,0,0,0,100,0.7329,0.7329,All,All
201720,EN,EN00,37591,N,ENGR,2002,025,Professional Development,112115442,Theresa,Marks,3,Class time was well used and contributed to my learning of the material.,5,5,0,3.82818,4,4.05369,4,4.05369,4,100,100,5,0,0,0,0,100,0.8177,0.8177,All,All
201720,EN,EN00,37591,N,ENGR,2002,025,Professional Development,112115442,Theresa,Marks,5,The instructor related course material to professional practice and/or research.,5,5,0,4.18807,5,4.28105,5,4.28105,5,100,100,5,0,0,0,0,100,0.73171,0.73171,All,All
201720,EN,EN00,37591,N,ENGR,2002,025,Professional Development,112115442,Theresa,Marks,6,The way in which the course was taught helped me develop analysis and design abilities.,5,5,0,3.68197,4,4.01325,4,4.01325,4,100,100,5,0,0,0,0,100,0.84085,0.84085,All,All
201720,EN,EN00,37591,N,ENGR,2002,025,Professional Development,112115442,Theresa,Marks,10,"In general, the instructor taught this course effectively.",5,5,0,3.96682,4,4.1441,5,4.1441,5,100,100,5,0,0,0,0,100,0.76363,0.76363,All,All
201720,EN,EN00,37591,N,ENGR,2002,025,Professional Development,112128340,Thomas,Landers,2,The instructor was well-organized and made adequate preparation for class.,4.8,5,0.44721,4.13356,5,4.24749,5,4.24749,5,90.196,81.703,5,0,0,0,20,80,0.53812,0.53812,All,All
201720,EN,EN00,37591,N,ENGR,2002,025,Professional Development,112128340,Thomas,Landers,3,Class time was well used and contributed to my learning of the material.,4.8,5,0.44721,3.82818,4,4.05369,4,4.05369,4,92.157,84.227,5,0,0,0,20,80,0.64488,0.64488,All,All
201720,EN,EN00,37591,N,ENGR,2002,025,Professional Development,112128340,Thomas,Landers,5,The instructor related course material to professional practice and/or research.,4.8,5,0.44721,4.18807,5,4.28105,5,4.28105,5,78.431,79.495,5,0,0,0,20,80,0.52816,0.52816,All,All
201720,EN,EN00,37591,N,ENGR,2002,025,Professional Development,112128340,Thomas,Landers,6,The way in which the course was taught helped me develop analysis and design abilities.,4.6,5,0.54772,3.68197,4,4.01325,4,4.01325,4,88.235,71.924,5,0,0,0,40,60,0.49999,0.49999,All,All
201720,EN,EN00,37591,N,ENGR,2002,025,Professional Development,112128340,Thomas,Landers,10,"In general, the instructor taught this course effectively.",4.6,5,0.54772,3.96682,4,4.1441,5,4.1441,5,62.745,62.461,5,0,0,0,40,60,0.40675,0.40675,All,All
201720,EN,EN00,37592,N,ENGR,2002,026,Professional Development,112125119,Kash,Barker,2,The instructor was well-organized and made adequate preparation for class.,4,,0,4.13356,5,4.24749,5,4.24749,5,27.451,25.868,1,0,0,0,100,0,-0.24104,-0.24104,All,All
201720,EN,EN00,37592,N,ENGR,2002,026,Professional Development,112125119,Kash,Barker,3,Class time was well used and contributed to my learning of the material.,4,,0,3.82818,4,4.05369,4,4.05369,4,39.216,33.123,1,0,0,0,100,0,-0.04639,-0.04639,All,All
201720,EN,EN00,37592,N,ENGR,2002,026,Professional Development,112125119,Kash,Barker,5,The instructor related course material to professional practice and/or research.,5,,0,4.18807,5,4.28105,5,4.28105,5,100,100,1,0,0,0,0,100,0.73171,0.73171,All,All
201720,EN,EN00,37592,N,ENGR,2002,026,Professional Development,112125119,Kash,Barker,6,The way in which the course was taught helped me develop analysis and design abilities.,4,,0,3.68197,4,4.01325,4,4.01325,4,49.02,32.177,1,0,0,0,100,0,-0.01129,-0.01129,All,All
201720,EN,EN00,37592,N,ENGR,2002,026,Professional Development,112125119,Kash,Barker,10,"In general, the instructor taught this course effectively.",5,,0,3.96682,4,4.1441,5,4.1441,5,100,100,1,0,0,0,0,100,0.76363,0.76363,All,All
201720,EN,EN00,38062,N,ENGR,2002,027,Professional Development,112128033,Robert,Huck,2,The instructor was well-organized and made adequate preparation for class.,4.5,4.5,0.53452,4.13356,5,4.24749,5,4.24749,5,50.98,52.997,8,0,0,0,50,50,0.24593,0.24593,All,All
201720,EN,EN00,38062,N,ENGR,2002,027,Professional Development,112128033,Robert,Huck,3,Class time was well used and contributed to my learning of the material.,4.25,4.5,0.88641,3.82818,4,4.05369,4,4.05369,4,50.98,43.533,8,0,0,25,25,50,0.16963,0.16963,All,All
201720,EN,EN00,38062,N,ENGR,2002,027,Professional Development,112128033,Robert,Huck,5,The instructor related course material to professional practice and/or research.,4.375,4.5,0.74402,4.18807,5,4.28105,5,4.28105,5,49.02,38.801,8,0,0,12.5,37.5,50,0.09562,0.09562,All,All
201720,EN,EN00,38062,N,ENGR,2002,027,Professional Development,112128033,Robert,Huck,6,The way in which the course was taught helped me develop analysis and design abilities.,3.875,4,0.83452,3.68197,4,4.01325,4,4.01325,4,41.176,26.183,8,0,12.5,0,75,12.5,-0.11781,-0.11781,All,All
201720,EN,EN00,38062,N,ENGR,2002,027,Professional Development,112128033,Robert,Huck,10,"In general, the instructor taught this course effectively.",4.25,4.5,1.0351,3.96682,4,4.1441,5,4.1441,5,37.255,35.647,8,0,12.5,0,37.5,50,0.09448,0.09448,All,All
201720,EN,EN00,26098,N,ENGR,2002,900,Professional Development,113363969,Kathy,Volz,2,The instructor was well-organized and made adequate preparation for class.,4.73684,5,0.45241,4.13356,5,4.24749,5,4.24749,5,80.392,74.132,19,0,0,0,26.31579,73.68421,0.4766,0.4766,All,All
201720,EN,EN00,26098,N,ENGR,2002,900,Professional Development,113363969,Kathy,Volz,3,Class time was well used and contributed to my learning of the material.,4.47368,5,0.69669,3.82818,4,4.05369,4,4.05369,4,70.588,58.675,19,0,0,10.52632,31.57895,57.89474,0.36291,0.36291,All,All
201720,EN,EN00,26098,N,ENGR,2002,900,Professional Development,113363969,Kathy,Volz,5,The instructor related course material to professional practice and/or research.,4.78947,5,0.41885,4.18807,5,4.28105,5,4.28105,5,76.471,76.341,19,0,0,0,21.05263,78.94737,0.51744,0.51744,All,All
201720,EN,EN00,26098,N,ENGR,2002,900,Professional Development,113363969,Kathy,Volz,6,The way in which the course was taught helped me develop analysis and design abilities.,4.33333,5,0.97014,3.68197,4,4.01325,4,4.01325,4,68.627,50.473,18,0,5.55556,16.66667,16.66667,61.11111,0.27275,0.27275,All,All
201720,EN,EN00,26098,N,ENGR,2002,900,Professional Development,113363969,Kathy,Volz,10,"In general, the instructor taught this course effectively.",4.63158,5,0.59726,3.96682,4,4.1441,5,4.1441,5,68.627,65.615,19,0,0,5.26316,26.31579,68.42105,0.43493,0.43493,All,All
201720,EN,EN00,26097,N,ENGR,2002,901,Professional Development,112281778,Laura,Wesson,2,The instructor was well-organized and made adequate preparation for class.,4.74359,5,0.54858,4.13356,5,4.24749,5,4.24749,5,82.353,74.448,39,0,0,5.12821,15.38462,79.48718,0.48318,0.48318,All,All
201720,EN,EN00,26097,N,ENGR,2002,901,Professional Development,112281778,Laura,Wesson,3,Class time was well used and contributed to my learning of the material.,4.15385,4,0.98778,3.82818,4,4.05369,4,4.05369,4,45.098,38.17,39,2.5641,5.12821,10.25641,38.46154,43.58974,0.08655,0.08655,All,All
201720,EN,EN00,26097,N,ENGR,2002,901,Professional Development,112281778,Laura,Wesson,5,The instructor related course material to professional practice and/or research.,4.64103,5,0.58432,4.18807,5,4.28105,5,4.28105,5,62.745,57.098,39,0,0,5.12821,25.64103,69.23077,0.36637,0.36637,All,All
201720,EN,EN00,26097,N,ENGR,2002,901,Professional Development,112281778,Laura,Wesson,6,The way in which the course was taught helped me develop analysis and design abilities.,3.92308,4,0.98367,3.68197,4,4.01325,4,4.01325,4,43.137,27.129,39,0,10.25641,20.51282,35.89744,33.33333,-0.07684,-0.07684,All,All
201720,EN,EN00,26097,N,ENGR,2002,901,Professional Development,112281778,Laura,Wesson,10,"In general, the instructor taught this course effectively.",4.48718,5,0.82308,3.96682,4,4.1441,5,4.1441,5,50.98,50.789,39,0,5.12821,5.12821,25.64103,64.10256,0.30609,0.30609,All,All
201720,EN,EN00,26095,N,ENGR,2002,902,Professional Development,113363969,Kathy,Volz,2,The instructor was well-organized and made adequate preparation for class.,4.375,4.5,0.7188,4.13356,5,4.24749,5,4.24749,5,37.255,40.379,16,0,0,12.5,37.5,50,0.12419,0.12419,All,All
201720,EN,EN00,26095,N,ENGR,2002,902,Professional Development,113363969,Kathy,Volz,3,Class time was well used and contributed to my learning of the material.,4.3125,4,0.60208,3.82818,4,4.05369,4,4.05369,4,56.863,46.688,16,0,0,6.25,56.25,37.5,0.22364,0.22364,All,All
201720,EN,EN00,26095,N,ENGR,2002,902,Professional Development,113363969,Kathy,Volz,5,The instructor related course material to professional practice and/or research.,4.6875,5,0.47871,4.18807,5,4.28105,5,4.28105,5,70.588,66.562,16,0,0,0,31.25,68.75,0.41366,0.41366,All,All
201720,EN,EN00,26095,N,ENGR,2002,902,Professional Development,113363969,Kathy,Volz,6,The way in which the course was taught helped me develop analysis and design abilities.,4.1875,4,0.75,3.68197,4,4.01325,4,4.01325,4,60.784,40.379,16,0,0,18.75,43.75,37.5,0.14848,0.14848,All,All
201720,EN,EN00,26095,N,ENGR,2002,902,Professional Development,113363969,Kathy,Volz,10,"In general, the instructor taught this course effectively.",4.625,5,0.61914,3.96682,4,4.1441,5,4.1441,5,66.667,64.984,16,0,0,6.25,25,68.75,0.42906,0.42906,All,All
201720,EN,EN00,26096,N,ENGR,2002,903,Professional Development,112128033,Robert,Huck,2,The instructor was well-organized and made adequate preparation for class.,2.95238,3,1.2836,4.13356,5,4.24749,5,4.24749,5,11.765,2.208,21,19.04762,14.28571,28.57143,28.57143,9.52381,-1.26137,-1.26137,All,All
201720,EN,EN00,26096,N,ENGR,2002,903,Professional Development,112128033,Robert,Huck,3,Class time was well used and contributed to my learning of the material.,2.61905,3,1.46548,3.82818,4,4.05369,4,4.05369,4,9.804,2.524,21,33.33333,19.04762,9.52381,28.57143,9.52381,-1.23967,-1.23967,All,All
201720,EN,EN00,26096,N,ENGR,2002,903,Professional Development,112128033,Robert,Huck,5,The instructor related course material to professional practice and/or research.,3.47619,4,1.16701,4.18807,5,4.28105,5,4.28105,5,11.765,6.625,21,9.52381,4.7619,33.33333,33.33333,19.04762,-0.81915,-0.81915,All,All
201720,EN,EN00,26096,N,ENGR,2002,903,Professional Development,112128033,Robert,Huck,6,The way in which the course was taught helped me develop analysis and design abilities.,2.57143,2,1.50238,3.68197,4,4.01325,4,4.01325,4,9.804,2.839,21,33.33333,23.80952,9.52381,19.04762,14.28571,-1.22863,-1.22863,All,All
201720,EN,EN00,26096,N,ENGR,2002,903,Professional Development,112128033,Robert,Huck,10,"In general, the instructor taught this course effectively.",3.28571,4,1.23056,3.96682,4,4.1441,5,4.1441,5,21.569,10.095,21,14.28571,9.52381,19.04762,47.61905,9.52381,-0.76585,-0.76585,All,All
201720,EN,EN00,35714,N,ENGR,2002,904,Professional Development,112293377,Jason,Cotton,2,The instructor was well-organized and made adequate preparation for class.,4.72727,5,0.62614,4.13356,5,4.24749,5,4.24749,5,78.431,73.817,33,0,3.0303,0,18.18182,78.78788,0.46728,0.46728,All,All
201720,EN,EN00,35714,N,ENGR,2002,904,Professional Development,112293377,Jason,Cotton,3,Class time was well used and contributed to my learning of the material.,4.60606,5,0.55562,3.82818,4,4.05369,4,4.05369,4,84.314,67.823,33,0,0,3.0303,33.33333,63.63636,0.4773,0.4773,All,All
201720,EN,EN00,35714,N,ENGR,2002,904,Professional Development,112293377,Jason,Cotton,5,The instructor related course material to professional practice and/or research.,4.84848,5,0.44167,4.18807,5,4.28105,5,4.28105,5,84.314,82.019,33,0,0,3.0303,9.09091,87.87879,0.5775,0.5775,All,All
201720,EN,EN00,35714,N,ENGR,2002,904,Professional Development,112293377,Jason,Cotton,6,The way in which the course was taught helped me develop analysis and design abilities.,4.54545,5,0.66572,3.68197,4,4.01325,4,4.01325,4,84.314,67.823,33,0,0,9.09091,27.27273,63.63636,0.45351,0.45351,All,All
201720,EN,EN00,35714,N,ENGR,2002,904,Professional Development,112293377,Jason,Cotton,10,"In general, the instructor taught this course effectively.",4.72727,5,0.6742,3.96682,4,4.1441,5,4.1441,5,84.314,73.817,33,0,3.0303,3.0303,12.12121,81.81818,0.5203,0.5203,All,All
201720,EN,EN00,35715,N,ENGR,2002,905,Professional Development,112314898,Dominique,Pittenger,2,The instructor was well-organized and made adequate preparation for class.,4.83333,5,0.37796,4.13356,5,4.24749,5,4.24749,5,94.118,82.965,36,0,0,0,16.66667,83.33333,0.57058,0.57058,All,All
201720,EN,EN00,35715,N,ENGR,2002,905,Professional Development,112314898,Dominique,Pittenger,3,Class time was well used and contributed to my learning of the material.,4.47222,5,0.65405,3.82818,4,4.05369,4,4.05369,4,68.627,58.36,36,0,0,8.33333,36.11111,55.55556,0.36165,0.36165,All,All
201720,EN,EN00,35715,N,ENGR,2002,905,Professional Development,112314898,Dominique,Pittenger,5,The instructor related course material to professional practice and/or research.,4.80556,5,0.46718,4.18807,5,4.28105,5,4.28105,5,80.392,79.811,36,0,0,2.77778,13.88889,83.33333,0.53382,0.53382,All,All
201720,EN,EN00,35715,N,ENGR,2002,905,Professional Development,112314898,Dominique,Pittenger,6,The way in which the course was taught helped me develop analysis and design abilities.,4.41667,5,0.87423,3.68197,4,4.01325,4,4.01325,4,72.549,56.467,36,0,5.55556,8.33333,25,61.11111,0.34377,0.34377,All,All
201720,EN,EN00,35715,N,ENGR,2002,905,Professional Development,112314898,Dominique,Pittenger,10,"In general, the instructor taught this course effectively.",4.63889,5,0.48714,3.96682,4,4.1441,5,4.1441,5,70.588,65.931,36,0,0,0,36.11111,63.88889,0.44145,0.44145,All,All
